Latitude,Longitude,Altitude,corrected_temperature,humidity_%,SourceFile
37.6974231,-121.775352,132.849,26.40692812,33.67,Unit1_dataLog00058.TXT
37.6974448,-121.77534639999999,132.668,26.39741999,33.45,Unit1_dataLog00058.TXT
37.6974655,-121.7753257,132.74,26.52790699,33.55,Unit1_dataLog00058.TXT
37.697479099999995,-121.775284,132.809,26.568398860000002,33.44,Unit1_dataLog00058.TXT
37.6974863,-121.7752213,132.847,26.60889073,33.33,Unit1_dataLog00058.TXT
37.6974928,-121.7751409,132.9,26.65937773,33.28,Unit1_dataLog00058.TXT
37.6975003,-121.77504909999999,132.931,26.7198696,33.32,Unit1_dataLog00058.TXT
37.697507099999996,-121.7749522,132.988,26.66036147,33.06,Unit1_dataLog00058.TXT
37.697513,-121.7748563,133.097,26.70085334,33.01,Unit1_dataLog00058.TXT
37.6975182,-121.7747646,133.18800000000002,26.671340339999997,32.85,Unit1_dataLog00058.TXT
37.6975227,-121.774677,133.211,26.81183221,33.0,Unit1_dataLog00058.TXT
37.6975268,-121.77459259999999,133.28900000000002,26.782324080000002,32.73,Unit1_dataLog00058.TXT
37.6975311,-121.7745106,133.391,26.83281108,32.66,Unit1_dataLog00058.TXT
37.6975353,-121.7744331,133.474,26.873302950000003,32.46,Unit1_dataLog00058.TXT
37.6975392,-121.77436019999999,133.593,26.93379482,32.33,Unit1_dataLog00058.TXT
37.6975428,-121.7742924,133.731,26.93428669,32.19,Unit1_dataLog00058.TXT
37.6975465,-121.7742313,133.815,27.08477369,32.21,Unit1_dataLog00058.TXT
37.697549599999995,-121.77418399999999,133.871,27.04526556,32.06,Unit1_dataLog00058.TXT
37.6975519,-121.7741504,133.92000000000002,27.015757429999997,32.08,Unit1_dataLog00058.TXT
37.6975541,-121.7741204,133.979,27.1262493,31.95,Unit1_dataLog00058.TXT
37.6975574,-121.7740781,134.068,27.1267363,31.93,Unit1_dataLog00058.TXT
37.6975619,-121.7740219,134.153,27.26722817,31.85,Unit1_dataLog00058.TXT
37.697567,-121.77396279999999,134.247,27.32772004,31.72,Unit1_dataLog00058.TXT
37.697572799999996,-121.7739015,134.337,27.28821191,31.75,Unit1_dataLog00058.TXT
37.6975778,-121.77383259999999,134.463,27.36869891,31.69,Unit1_dataLog00058.TXT
37.6975713,-121.7737571,134.612,27.26919078,31.76,Unit1_dataLog00058.TXT
37.6975407,-121.77368449999999,134.744,27.309682650000003,31.54,Unit1_dataLog00058.TXT
37.6974831,-121.773631,134.843,27.44017452,31.49,Unit1_dataLog00058.TXT
37.6974046,-121.7736049,134.95,27.360661519999997,31.29,Unit1_dataLog00058.TXT
37.6973105,-121.7735919,135.019,27.43115339,31.42,Unit1_dataLog00058.TXT
37.6972032,-121.7735792,135.145,27.381645260000003,31.4,Unit1_dataLog00058.TXT
37.6970841,-121.7735623,135.49,27.28213713,31.23,Unit1_dataLog00058.TXT
37.6969585,-121.77354539999999,135.672,27.272624129999997,31.05,Unit1_dataLog00058.TXT
37.696828,-121.773528,135.866,27.243116,31.07,Unit1_dataLog00058.TXT
37.696693599999996,-121.7735098,136.27,27.26360787,31.22,Unit1_dataLog00058.TXT
37.6965582,-121.77349199999999,136.683,27.38409974,31.06,Unit1_dataLog00058.TXT
37.6964226,-121.7734747,137.347,27.334586740000002,31.15,Unit1_dataLog00058.TXT
37.6962885,-121.7734603,138.109,27.29507861,31.1,Unit1_dataLog00058.TXT
37.6960301,-121.77343859999999,139.399,27.30557048,30.97,Unit1_dataLog00058.TXT
37.695904399999996,-121.77342829999999,140.089,27.28606235,30.92,Unit1_dataLog00058.TXT
37.6957819,-121.7734194,140.536,27.336549350000002,30.9,Unit1_dataLog00058.TXT
37.6956616,-121.77341059999999,140.90800000000002,27.30704122,31.06,Unit1_dataLog00058.TXT
37.695543199999996,-121.7734011,141.234,27.40753309,30.96,Unit1_dataLog00058.TXT
37.695426999999995,-121.77339119999999,141.469,27.26802496,30.87,Unit1_dataLog00058.TXT
37.6953117,-121.7733818,141.757,27.37851196,30.85,Unit1_dataLog00058.TXT
37.6951967,-121.7733737,141.941,27.419003829999998,31.16,Unit1_dataLog00058.TXT
37.695080499999996,-121.773366,142.098,27.3594957,31.09,Unit1_dataLog00058.TXT
37.6949629,-121.7733604,142.172,27.36998757,31.01,Unit1_dataLog00058.TXT
37.6948437,-121.77335749999999,142.196,27.400479439999998,30.95,Unit1_dataLog00058.TXT
37.6947239,-121.77335559999999,142.172,27.41096644,31.03,Unit1_dataLog00058.TXT
37.694603099999995,-121.7733528,142.17600000000002,27.46145831,31.07,Unit1_dataLog00058.TXT
37.6944827,-121.77334909999999,142.059,27.41195018,31.06,Unit1_dataLog00058.TXT
37.6943641,-121.77334499999999,141.889,27.492442049999998,31.08,Unit1_dataLog00058.TXT
37.6942472,-121.77334139999999,141.67000000000002,27.47292905,31.09,Unit1_dataLog00058.TXT
37.694131399999996,-121.77333809999999,141.465,27.50342092,31.04,Unit1_dataLog00058.TXT
37.6940153,-121.77333399999999,141.214,27.48391279,31.29,Unit1_dataLog00058.TXT
37.693898399999995,-121.7733286,140.937,27.53440466,30.94,Unit1_dataLog00058.TXT
37.693780499999995,-121.7733236,140.64000000000001,27.66489653,30.92,Unit1_dataLog00058.TXT
37.6936615,-121.773319,140.391,27.625383529999997,30.61,Unit1_dataLog00058.TXT
37.6936615,-121.77330549999999,139.966,27.6958754,30.72,Unit1_dataLog00058.TXT
37.693422999999996,-121.7732973,139.76,27.64659616,30.52,Unit1_dataLog00058.TXT
37.6933058,-121.7732879,139.624,27.67710751,30.68,Unit1_dataLog00058.TXT
37.6931899,-121.7732781,139.46,27.69759938,30.46,Unit1_dataLog00058.TXT
37.6930745,-121.7732683,139.356,27.66809125,30.45,Unit1_dataLog00058.TXT
37.6929586,-121.77325889999999,139.255,27.64858312,30.25,Unit1_dataLog00058.TXT
37.692842399999996,-121.7732499,139.169,27.649074990000003,30.47,Unit1_dataLog00058.TXT
37.692726,-121.77324229999999,139.428,27.56956199,30.45,Unit1_dataLog00058.TXT
37.6926091,-121.7732341,139.41,27.74005386,30.61,Unit1_dataLog00058.TXT
37.6924922,-121.77322509999999,139.09,27.67054573,30.55,Unit1_dataLog00058.TXT
37.6923773,-121.7732166,139.018,27.5910376,30.29,Unit1_dataLog00058.TXT
37.6922643,-121.7732078,138.91,27.5915246,30.45,Unit1_dataLog00058.TXT
37.6921555,-121.7731999,138.847,27.66201647,30.56,Unit1_dataLog00058.TXT
37.6920523,-121.7731925,138.823,27.62250834,30.51,Unit1_dataLog00058.TXT
37.6919547,-121.7731853,138.785,27.57300021,30.47,Unit1_dataLog00058.TXT
37.6918625,-121.77317869999999,138.781,27.473492080000003,30.57,Unit1_dataLog00058.TXT
37.6917762,-121.7731728,138.788,27.53397908,30.61,Unit1_dataLog00058.TXT
37.6916976,-121.77316769999999,138.702,27.55447095,30.68,Unit1_dataLog00058.TXT
37.6916289,-121.7731632,138.698,27.474962820000002,30.73,Unit1_dataLog00058.TXT
37.691571499999995,-121.7731592,138.75,27.46545469,30.95,Unit1_dataLog00058.TXT
37.6915269,-121.77315639999999,138.794,27.41594656,30.99,Unit1_dataLog00058.TXT
37.691483399999996,-121.7731579,136.612,27.24821409,31.23,Unit1_dataLog00058.TXT
37.691464499999995,-121.7731551,136.543,27.20870596,31.3,Unit1_dataLog00058.TXT
37.6914303,-121.7731513,136.528,27.44919783,31.62,Unit1_dataLog00058.TXT
37.691379999999995,-121.7731462,136.54500000000002,27.4296897,31.74,Unit1_dataLog00058.TXT
37.6913141,-121.7731397,136.552,27.4701767,31.88,Unit1_dataLog00058.TXT
37.6912338,-121.77313129999999,136.554,27.380668569999997,31.58,Unit1_dataLog00058.TXT
37.6911427,-121.7731184,136.594,27.35116044,31.38,Unit1_dataLog00058.TXT
37.6910457,-121.77309899999999,136.581,27.32165231,31.36,Unit1_dataLog00058.TXT
37.690945899999996,-121.77307239999999,136.558,27.202144179999998,31.29,Unit1_dataLog00058.TXT
37.690846199999996,-121.7730385,136.525,27.23263118,31.71,Unit1_dataLog00058.TXT
37.6907498,-121.77299889999999,136.589,27.03312305,31.8,Unit1_dataLog00058.TXT
37.6906578,-121.77295699999999,136.487,27.14361492,31.94,Unit1_dataLog00058.TXT
37.6905697,-121.772916,136.468,27.08410679,32.21,Unit1_dataLog00058.TXT
37.6904833,-121.77287659999999,136.367,27.15459379,32.06,Unit1_dataLog00058.TXT
37.690398099999996,-121.7728387,136.281,27.02508566,32.16,Unit1_dataLog00058.TXT
37.6903152,-121.7728387,136.228,27.03557753,32.1,Unit1_dataLog00058.TXT
37.690155499999996,-121.7727642,136.25,27.04629829,32.16,Unit1_dataLog00058.TXT
37.6900744,-121.7727264,136.126,27.05680964,32.2,Unit1_dataLog00058.TXT
37.689991899999995,-121.77268819999999,136.17000000000002,27.13730151,32.18,Unit1_dataLog00058.TXT
37.6899077,-121.7726483,136.336,27.047793379999998,32.02,Unit1_dataLog00058.TXT
37.6898221,-121.7726076,136.377,27.088285250000002,32.09,Unit1_dataLog00058.TXT
37.6897352,-121.7725655,136.258,27.18877225,32.11,Unit1_dataLog00058.TXT
37.6896464,-121.7725225,136.303,27.199264120000002,32.06,Unit1_dataLog00058.TXT
37.6895557,-121.7724796,136.29,27.24975599,31.88,Unit1_dataLog00058.TXT
37.689464699999995,-121.77243779999999,136.518,27.39024786,31.83,Unit1_dataLog00058.TXT
37.6893734,-121.77239449999999,136.601,27.270739730000003,31.58,Unit1_dataLog00058.TXT
37.6892827,-121.7723499,136.582,27.321246209999998,31.45,Unit1_dataLog00058.TXT
37.6891952,-121.77230349999999,136.619,27.411733209999998,31.5,Unit1_dataLog00058.TXT
37.6891092,-121.7722556,136.668,27.592225080000002,31.46,Unit1_dataLog00058.TXT
37.6890231,-121.7722069,136.822,27.422716949999998,31.15,Unit1_dataLog00058.TXT
37.688935,-121.7721593,136.893,27.45320882,31.26,Unit1_dataLog00058.TXT
37.6888451,-121.7721145,136.897,27.36370069,31.1,Unit1_dataLog00058.TXT
37.6887547,-121.7720707,136.949,27.36418769,31.15,Unit1_dataLog00058.TXT
37.688664599999996,-121.7720265,136.957,27.364679560000003,31.02,Unit1_dataLog00058.TXT
37.6885772,-121.7719838,136.995,27.34517143,31.14,Unit1_dataLog00058.TXT
37.6884924,-121.7719429,136.996,27.4156633,31.07,Unit1_dataLog00058.TXT
37.688409199999995,-121.7719027,137.041,27.4461503,31.14,Unit1_dataLog00058.TXT
37.6883254,-121.77186289999999,137.082,27.456642170000002,30.84,Unit1_dataLog00058.TXT
37.6882401,-121.7718225,137.11,27.537134039999998,30.82,Unit1_dataLog00058.TXT
37.6881524,-121.77178079999999,137.18200000000002,27.54762591,30.88,Unit1_dataLog00058.TXT
37.6880613,-121.7717378,137.28,27.48811778,30.84,Unit1_dataLog00058.TXT
37.6879675,-121.7716931,137.406,27.528604780000002,30.86,Unit1_dataLog00058.TXT
37.687871799999996,-121.77164719999999,137.516,27.489096649999997,30.81,Unit1_dataLog00058.TXT
37.6877797,-121.7716035,137.529,27.49958852,30.79,Unit1_dataLog00058.TXT
37.6876999,-121.77156629999999,137.572,27.49008039,30.86,Unit1_dataLog00058.TXT
37.6876329,-121.771535,137.614,27.50056739,30.62,Unit1_dataLog00058.TXT
37.6875723,-121.77150599999999,137.637,27.571059260000002,30.7,Unit1_dataLog00058.TXT
37.6875111,-121.7714762,137.661,27.55155113,30.68,Unit1_dataLog00058.TXT
37.6874438,-121.7714431,137.70000000000002,27.632043,30.56,Unit1_dataLog00058.TXT
37.687367,-121.7714061,137.654,27.56253487,30.49,Unit1_dataLog00058.TXT
37.6872812,-121.7713656,137.611,27.59302187,30.63,Unit1_dataLog00058.TXT
37.6871872,-121.77132139999999,137.627,27.543513739999998,30.59,Unit1_dataLog00058.TXT
37.6870859,-121.7712734,137.698,27.41400561,30.64,Unit1_dataLog00058.TXT
37.686977899999995,-121.77122159999999,137.81,27.354497480000003,30.59,Unit1_dataLog00058.TXT
37.686864,-121.7711676,137.975,27.30498448,30.64,Unit1_dataLog00058.TXT
37.6867467,-121.7711119,138.174,27.225476349999997,30.73,Unit1_dataLog00058.TXT
37.686627,-121.7710541,138.386,27.28596822,30.82,Unit1_dataLog00058.TXT
37.6865066,-121.7709962,138.529,27.23646009,30.85,Unit1_dataLog00058.TXT
37.6863868,-121.770939,138.479,27.21695196,30.88,Unit1_dataLog00058.TXT
37.6862694,-121.77088339999999,138.54,27.24743896,31.03,Unit1_dataLog00058.TXT
37.686156,-121.7708315,138.577,27.30793083,31.08,Unit1_dataLog00058.TXT
37.686048899999996,-121.77078259999999,138.672,27.1784227,31.11,Unit1_dataLog00058.TXT
37.6859513,-121.770738,138.791,27.198914570000003,31.15,Unit1_dataLog00058.TXT
37.6858663,-121.7706996,138.754,27.309401570000002,31.04,Unit1_dataLog00058.TXT
37.6857949,-121.7706676,138.945,27.21989344,31.14,Unit1_dataLog00058.TXT
37.6857368,-121.7706394,138.851,27.18038531,31.13,Unit1_dataLog00058.TXT
37.6856964,-121.77062049999999,138.713,27.28087718,31.12,Unit1_dataLog00058.TXT
37.685624,-121.7705902,139.232,27.30898573,31.28,Unit1_dataLog00058.TXT
37.6855858,-121.770572,139.28900000000002,27.38947273,31.25,Unit1_dataLog00058.TXT
37.685533,-121.7705427,139.363,27.3599646,31.48,Unit1_dataLog00058.TXT
37.6854685,-121.7705014,139.437,27.43045647,31.68,Unit1_dataLog00058.TXT
37.6853982,-121.7704517,139.379,27.530948340000002,31.4,Unit1_dataLog00058.TXT
37.6853982,-121.7703293,138.812,27.49143534,31.45,Unit1_dataLog00058.TXT
37.6852446,-121.7702592,138.359,27.552355770000002,31.22,Unit1_dataLog00058.TXT
37.6851602,-121.77018609999999,137.762,27.71284764,31.08,Unit1_dataLog00058.TXT
37.685070499999995,-121.7701117,137.037,27.61333464,30.96,Unit1_dataLog00058.TXT
37.6849742,-121.7700395,136.154,27.57383625,31.09,Unit1_dataLog00058.TXT
37.684870499999995,-121.7699706,135.372,27.49432812,30.95,Unit1_dataLog00058.TXT
37.684761699999996,-121.76990649999999,134.805,27.374819990000002,30.79,Unit1_dataLog00058.TXT
37.6846507,-121.7698473,133.987,27.335311859999997,31.0,Unit1_dataLog00058.TXT
37.6845413,-121.76979809999999,134.01,27.31579886,31.0,Unit1_dataLog00058.TXT
37.684432,-121.7697587,132.379,27.21629073,30.97,Unit1_dataLog00058.TXT
37.6843334,-121.76972119999999,133.474,27.1467826,31.2,Unit1_dataLog00058.TXT
37.6842389,-121.7696919,134.221,27.217274470000003,31.23,Unit1_dataLog00058.TXT
37.6841495,-121.76966789999999,135.06,27.267766339999998,31.26,Unit1_dataLog00058.TXT
37.6840652,-121.7696483,135.909,27.29825334,31.36,Unit1_dataLog00058.TXT
37.6839862,-121.7696319,136.714,27.20874521,31.34,Unit1_dataLog00058.TXT
37.6839139,-121.76961879999999,137.365,27.169237080000002,31.4,Unit1_dataLog00058.TXT
37.6838522,-121.7696089,137.835,27.179728949999998,31.39,Unit1_dataLog00058.TXT
37.6838038,-121.7696024,138.172,27.200215949999997,31.34,Unit1_dataLog00058.TXT
37.683723799999996,-121.7695909,138.87,27.2631623,31.13,Unit1_dataLog00058.TXT
37.683695199999995,-121.76958549999999,139.199,27.31365417,31.19,Unit1_dataLog00058.TXT
37.683661799999996,-121.7695811,139.526,27.364146039999998,31.14,Unit1_dataLog00058.TXT
37.6836347,-121.7695791,139.814,27.37463304,31.16,Unit1_dataLog00058.TXT
37.683607099999996,-121.7695895,140.116,27.43512491,31.14,Unit1_dataLog00058.TXT
37.6835695,-121.7696261,140.416,27.425616780000002,30.92,Unit1_dataLog00058.TXT
37.6835281,-121.7696962,140.621,27.40610865,30.82,Unit1_dataLog00058.TXT
37.6834961,-121.7697907,140.76,27.46660052,30.89,Unit1_dataLog00058.TXT
37.6834671,-121.76990029999999,140.774,27.63708752,30.81,Unit1_dataLog00058.TXT
37.683434999999996,-121.77001879999999,140.734,27.52757939,30.67,Unit1_dataLog00058.TXT
37.683399699999995,-121.77014559999999,140.737,27.56807126,30.71,Unit1_dataLog00058.TXT
37.6833616,-121.77027969999999,140.698,27.54856313,30.54,Unit1_dataLog00058.TXT
37.683321899999996,-121.77041759999999,140.721,27.589055000000002,30.51,Unit1_dataLog00058.TXT
37.683280499999995,-121.7705572,140.736,27.709542,30.32,Unit1_dataLog00058.TXT
37.6832381,-121.77069809999999,140.703,27.61003387,30.26,Unit1_dataLog00058.TXT
37.6831949,-121.77084029999999,140.659,27.65052574,30.39,Unit1_dataLog00058.TXT
37.683151599999995,-121.7709842,140.608,27.63101761,30.44,Unit1_dataLog00058.TXT
37.6831088,-121.7711289,140.591,27.63150461,30.31,Unit1_dataLog00058.TXT
37.6830654,-121.7712703,140.608,27.63199648,30.34,Unit1_dataLog00058.TXT
37.683019,-121.7714077,140.655,27.52248835,30.29,Unit1_dataLog00058.TXT
37.6829721,-121.771541,140.62,27.50298022,30.35,Unit1_dataLog00058.TXT
37.6829269,-121.7716677,140.617,27.503472090000002,30.38,Unit1_dataLog00058.TXT
37.6828843,-121.77177689999999,140.612,27.37395909,30.56,Unit1_dataLog00058.TXT
37.682848199999995,-121.7718635,140.57500000000002,27.374450959999997,30.55,Unit1_dataLog00058.TXT
37.6828212,-121.7719285,140.487,27.44494283,30.83,Unit1_dataLog00058.TXT
37.6828054,-121.77197699999999,140.467,27.325434700000002,30.77,Unit1_dataLog00058.TXT
37.6827985,-121.77202179999999,140.388,27.375926569999997,30.9,Unit1_dataLog00058.TXT
37.6828011,-121.77206749999999,140.351,27.406413569999998,31.0,Unit1_dataLog00058.TXT
37.6828199,-121.77210919999999,140.39000000000001,27.35690544,31.17,Unit1_dataLog00058.TXT
37.6828584,-121.7721404,140.39000000000001,27.31739731,31.22,Unit1_dataLog00058.TXT
37.6829155,-121.77216659999999,140.303,27.287889179999997,31.12,Unit1_dataLog00058.TXT
37.6829873,-121.77219699999999,140.736,27.33837618,31.15,Unit1_dataLog00058.TXT
37.683068899999995,-121.77222929999999,140.68200000000002,27.29886805,31.35,Unit1_dataLog00058.TXT
37.6831585,-121.77222929999999,140.32500000000002,27.24935992,31.41,Unit1_dataLog00058.TXT
37.6833543,-121.7722989,140.272,27.27012938,31.41,Unit1_dataLog00058.TXT
37.6834558,-121.7723382,140.171,27.31062125,31.38,Unit1_dataLog00058.TXT
37.683558399999995,-121.77238179999999,139.928,27.35110825,31.47,Unit1_dataLog00058.TXT
37.6836619,-121.7724303,139.838,27.30160012,31.43,Unit1_dataLog00058.TXT
37.683766299999995,-121.7724815,139.624,27.36209199,31.26,Unit1_dataLog00058.TXT
37.6838724,-121.7725328,139.447,27.37258386,31.1,Unit1_dataLog00058.TXT
37.683981599999996,-121.77258409999999,139.347,27.34307573,31.0,Unit1_dataLog00058.TXT
37.6840932,-121.77263669999999,139.218,27.32356273,30.95,Unit1_dataLog00058.TXT
37.6842062,-121.772691,139.145,27.3240546,30.93,Unit1_dataLog00058.TXT
37.6843156,-121.7727424,139.195,27.314546470000003,30.96,Unit1_dataLog00058.TXT
37.684410799999995,-121.77278749999999,139.25,27.27503834,30.91,Unit1_dataLog00058.TXT
37.6844858,-121.7728236,139.30100000000002,27.315530210000002,30.95,Unit1_dataLog00058.TXT
37.684539199999996,-121.7728496,139.314,27.33601721,31.09,Unit1_dataLog00058.TXT
37.6845753,-121.77286699999999,139.315,27.30650908,31.1,Unit1_dataLog00058.TXT
37.6846098,-121.7728836,139.285,27.277000949999998,31.05,Unit1_dataLog00058.TXT
37.6846542,-121.7729045,139.285,27.317492820000002,31.23,Unit1_dataLog00058.TXT
37.6847767,-121.7729612,139.214,27.26840838,31.24,Unit1_dataLog00058.TXT
37.6848515,-121.7729962,139.14000000000001,27.21890025,31.14,Unit1_dataLog00058.TXT
37.684934,-121.7730351,139.088,27.219392120000002,31.11,Unit1_dataLog00058.TXT
37.685022499999995,-121.77307689999999,139.068,27.22987912,31.26,Unit1_dataLog00058.TXT
37.685115599999996,-121.7731211,139.143,27.26037099,31.25,Unit1_dataLog00058.TXT
37.6852112,-121.7731666,139.124,27.23086286,31.21,Unit1_dataLog00058.TXT
37.6853069,-121.77321239999999,139.024,27.17135473,31.41,Unit1_dataLog00058.TXT
37.6854005,-121.7732578,138.979,27.1618466,31.64,Unit1_dataLog00058.TXT
37.6854916,-121.77330169999999,138.969,27.2023336,31.62,Unit1_dataLog00058.TXT
37.685575,-121.7733421,138.904,27.22282547,31.79,Unit1_dataLog00058.TXT
37.6856578,-121.773382,138.888,27.13331734,31.82,Unit1_dataLog00058.TXT
37.6857489,-121.77342399999999,138.68800000000002,27.07380921,31.71,Unit1_dataLog00058.TXT
37.6858471,-121.7734689,138.622,27.15429621,31.66,Unit1_dataLog00058.TXT
37.6859499,-121.7735161,138.463,27.03478808,31.62,Unit1_dataLog00058.TXT
37.6860564,-121.7735658,138.436,27.12527995,31.76,Unit1_dataLog00058.TXT
37.686164999999995,-121.7736176,138.419,27.085771819999998,31.53,Unit1_dataLog00058.TXT
37.686274999999995,-121.7736698,138.374,27.07626369,31.64,Unit1_dataLog00058.TXT
37.686386999999996,-121.77372199999999,138.411,27.126750689999998,31.69,Unit1_dataLog00058.TXT
37.686500599999995,-121.77377419999999,138.33,27.08724256,31.62,Unit1_dataLog00058.TXT
37.6866134,-121.7738268,138.573,27.167734430000003,31.53,Unit1_dataLog00058.TXT
37.6867261,-121.7738804,138.897,27.0782263,31.54,Unit1_dataLog00058.TXT
37.6868409,-121.7739343,138.956,27.1787133,31.81,Unit1_dataLog00058.TXT
37.6869558,-121.7739878,138.468,27.12920517,31.47,Unit1_dataLog00058.TXT
37.6870701,-121.77404089999999,138.584,27.119697040000002,31.65,Unit1_dataLog00058.TXT
37.687186,-121.77409619999999,138.331,27.08018891,31.54,Unit1_dataLog00058.TXT
37.6873023,-121.77415359999999,138.272,27.23068078,31.49,Unit1_dataLog00058.TXT
37.6874192,-121.77421009999999,138.056,27.20116778,31.45,Unit1_dataLog00058.TXT
37.6875356,-121.77426659999999,138.12800000000001,27.22165965,31.41,Unit1_dataLog00058.TXT
37.687652199999995,-121.77432189999999,138.108,27.202151519999997,31.37,Unit1_dataLog00058.TXT
37.687768299999995,-121.7743768,137.984,27.18264339,31.39,Unit1_dataLog00058.TXT
37.687882699999996,-121.77443149999999,138.16,27.223130389999998,31.42,Unit1_dataLog00058.TXT
37.6879971,-121.7744853,138.117,27.21362226,31.38,Unit1_dataLog00058.TXT
37.6881117,-121.7745396,137.999,27.27411413,31.52,Unit1_dataLog00058.TXT
37.688226,-121.7745944,137.992,27.244605999999997,31.51,Unit1_dataLog00058.TXT
37.6883404,-121.7746493,137.975,27.145093,31.36,Unit1_dataLog00058.TXT
37.6884553,-121.7747035,137.92000000000002,27.19558487,31.37,Unit1_dataLog00058.TXT
37.688570399999996,-121.7747576,137.924,27.13607674,31.49,Unit1_dataLog00058.TXT
37.6886855,-121.77481259999999,137.81900000000002,27.07656861,31.58,Unit1_dataLog00058.TXT
37.6888005,-121.7748676,137.836,27.05706048,31.83,Unit1_dataLog00058.TXT
37.688916,-121.774923,137.723,27.13754748,31.64,Unit1_dataLog00058.TXT
37.689031799999995,-121.7749777,137.722,27.11803935,31.58,Unit1_dataLog00058.TXT
37.6891476,-121.7750312,137.805,27.07853122,31.68,Unit1_dataLog00058.TXT
37.6892642,-121.77508499999999,137.73,27.069023089999998,31.59,Unit1_dataLog00058.TXT
37.689380299999996,-121.77513929999999,137.77,26.979510089999998,31.72,Unit1_dataLog00058.TXT
37.6894969,-121.7751941,137.67600000000002,27.08000196,31.6,Unit1_dataLog00058.TXT
37.6896136,-121.77524869999999,137.594,27.00049383,31.89,Unit1_dataLog00058.TXT
37.68973,-121.7753042,137.653,27.0509857,32.09,Unit1_dataLog00058.TXT
37.689847,-121.77535999999999,137.661,27.0314727,32.13,Unit1_dataLog00058.TXT
37.6899644,-121.7754159,137.595,26.96196457,32.23,Unit1_dataLog00058.TXT
37.6900816,-121.77547159999999,137.565,26.972456440000002,32.34,Unit1_dataLog00058.TXT
37.6901915,-121.7755239,137.57500000000002,26.95294831,32.36,Unit1_dataLog00058.TXT
37.690283,-121.7755675,137.63400000000001,26.91344018,32.29,Unit1_dataLog00058.TXT
37.6903528,-121.77560039999999,137.716,26.96392718,32.22,Unit1_dataLog00058.TXT
37.6904003,-121.77562329999999,138.079,26.94441905,32.13,Unit1_dataLog00058.TXT
37.690434599999996,-121.7756395,138.17000000000002,26.984910919999997,32.09,Unit1_dataLog00058.TXT
37.690471099999996,-121.7756563,138.151,26.99540279,32.0,Unit1_dataLog00058.TXT
37.6905174,-121.77567769999999,138.18200000000002,27.04588979,31.99,Unit1_dataLog00058.TXT
37.6905742,-121.7757036,138.147,27.116381660000002,32.04,Unit1_dataLog00058.TXT
37.6906393,-121.7757335,138.107,27.10687353,31.97,Unit1_dataLog00058.TXT
37.6907125,-121.7757671,138.052,27.0373654,31.9,Unit1_dataLog00058.TXT
