Latitude,Longitude,Altitude,corrected_temperature,humidity_%,SourceFile
37.6674283,-121.7681235,165.941,36.7006708,20.9,unit3_dataLog00197.TXT
37.6675514,-121.7681234,165.866,36.7403898,20.83,unit3_dataLog00197.TXT
37.6676757,-121.7681235,165.829,36.76010599000001,20.86,unit3_dataLog00197.TXT
37.6678005,-121.7681221,165.792,36.819822179999996,20.89,unit3_dataLog00197.TXT
37.667926,-121.76811939999999,165.81300000000002,36.63954118,20.8,unit3_dataLog00197.TXT
37.6680517,-121.7681171,165.697,36.72925737,20.68,unit3_dataLog00197.TXT
37.668178,-121.76811579999999,165.55100000000002,36.59897356,20.73,unit3_dataLog00197.TXT
37.6683039,-121.7681142,165.485,36.61869256,20.67,unit3_dataLog00197.TXT
37.6684294,-121.7681128,165.318,36.568408749999996,20.63,unit3_dataLog00197.TXT
37.6685532,-121.76811239999999,165.287,36.598127749999996,20.7,unit3_dataLog00197.TXT
37.6686744,-121.768113,165.3,36.61784394,20.71,unit3_dataLog00197.TXT
37.668793199999996,-121.768113,165.163,36.61756013,20.83,unit3_dataLog00197.TXT
37.6689061,-121.7681126,165.151,36.61727913,20.8,unit3_dataLog00197.TXT
37.6690094,-121.7681128,165.118,36.56699532,20.78,unit3_dataLog00197.TXT
37.6691024,-121.76811289999999,165.00900000000001,36.51671151,20.78,unit3_dataLog00197.TXT
37.6691845,-121.7681133,164.988,36.51643051,21.08,unit3_dataLog00197.TXT
37.6692532,-121.768114,164.817,36.3761467,21.2,unit3_dataLog00197.TXT
37.669308199999996,-121.76811459999999,164.696,36.3358657,21.36,unit3_dataLog00197.TXT
37.6693485,-121.76811509999999,164.542,36.34558189,21.37,unit3_dataLog00197.TXT
37.669374999999995,-121.7681155,164.49,36.34529808,21.21,unit3_dataLog00197.TXT
37.6694013,-121.7681157,164.44,36.36501708,21.23,unit3_dataLog00197.TXT
37.6694403,-121.7681162,164.386,36.37473327,21.24,unit3_dataLog00197.TXT
37.6694941,-121.7681167,164.233,36.35444946,21.16,unit3_dataLog00197.TXT
37.669561099999996,-121.7681169,164.01500000000001,36.59416846,21.14,unit3_dataLog00197.TXT
37.669561099999996,-121.7681154,163.529,36.66388465,20.95,unit3_dataLog00197.TXT
37.6697257,-121.7681142,163.076,36.7334772,20.97,unit3_dataLog00197.TXT
37.669820099999995,-121.76811289999999,162.809,36.72319339,20.85,unit3_dataLog00197.TXT
37.669919799999995,-121.7681123,162.64600000000002,36.86290958,20.86,unit3_dataLog00197.TXT
37.6700231,-121.7681119,162.405,36.912628579999996,20.79,unit3_dataLog00197.TXT
37.6701294,-121.76811199999999,162.358,36.962344769999994,20.98,unit3_dataLog00197.TXT
37.6702379,-121.7681128,162.314,36.90206096,20.89,unit3_dataLog00197.TXT
37.6703481,-121.768114,162.24,37.04177996,20.83,unit3_dataLog00197.TXT
37.6704577,-121.7681156,162.334,37.00149615,20.84,unit3_dataLog00197.TXT
37.6705639,-121.7681168,162.457,36.90121234,20.69,unit3_dataLog00197.TXT
37.6706614,-121.7681162,162.51500000000001,36.75093134,20.66,unit3_dataLog00197.TXT
37.670746,-121.76810739999999,162.5,36.73064753,20.66,unit3_dataLog00197.TXT
37.6708157,-121.76807869999999,162.68200000000002,36.70036653,20.66,unit3_dataLog00197.TXT
37.6708724,-121.7680276,162.656,36.55008272,20.62,unit3_dataLog00197.TXT
37.6709135,-121.7679572,162.629,36.55979891,20.69,unit3_dataLog00197.TXT
37.6709367,-121.7678718,162.68,36.60951791,20.75,unit3_dataLog00197.TXT
37.6709435,-121.76777419999999,162.802,36.4092341,20.76,unit3_dataLog00197.TXT
37.6709436,-121.7676676,162.91,36.47895029,20.78,unit3_dataLog00197.TXT
37.6709433,-121.76755569999999,162.901,36.43866929,20.89,unit3_dataLog00197.TXT
37.6709435,-121.76744079999999,163.01,36.33838548,20.88,unit3_dataLog00197.TXT
37.6709434,-121.76732249999999,163.076,36.318101670000004,20.87,unit3_dataLog00197.TXT
37.670943199999996,-121.7672004,163.166,36.37782067,20.94,unit3_dataLog00197.TXT
37.6709436,-121.7670764,163.215,36.60753686,20.94,unit3_dataLog00197.TXT
37.6709458,-121.766953,163.13400000000001,36.747253050000005,21.01,unit3_dataLog00197.TXT
37.6709558,-121.7668315,162.968,36.78697205,21.01,unit3_dataLog00197.TXT
37.6709777,-121.7667134,162.903,36.80668824,20.81,unit3_dataLog00197.TXT
37.671008799999996,-121.7665969,162.778,36.71640724,20.72,unit3_dataLog00197.TXT
37.671040999999995,-121.7664774,162.468,36.68612343,20.7,unit3_dataLog00197.TXT
37.6710698,-121.7663529,162.22,36.715839620000004,20.55,unit3_dataLog00197.TXT
37.6710908,-121.7662227,162.221,36.675558620000004,20.51,unit3_dataLog00197.TXT
37.6711016,-121.7660904,162.136,36.62527481,20.62,unit3_dataLog00197.TXT
37.6711066,-121.76595669999999,162.162,36.594991,20.63,unit3_dataLog00197.TXT
37.6711087,-121.7658208,161.89000000000001,36.534710000000004,20.68,unit3_dataLog00197.TXT
37.6711112,-121.76568259999999,161.875,36.44442619,20.77,unit3_dataLog00197.TXT
37.671114599999996,-121.76554309999999,161.847,36.424142380000006,20.72,unit3_dataLog00197.TXT
37.6711178,-121.7654036,161.901,36.34386138,20.76,unit3_dataLog00197.TXT
37.6711205,-121.76526539999999,162.268,36.12357757,20.64,unit3_dataLog00197.TXT
37.671123099999996,-121.76512849999999,162.48,36.15329376,20.75,unit3_dataLog00197.TXT
37.6711242,-121.7649919,162.632,36.16301276,20.81,unit3_dataLog00197.TXT
37.6711253,-121.764854,162.80700000000002,36.192728949999996,20.83,unit3_dataLog00197.TXT
37.6711289,-121.76471509999999,162.872,36.33244795,20.95,unit3_dataLog00197.TXT
37.6711332,-121.76457509999999,163.034,36.372164139999995,20.86,unit3_dataLog00197.TXT
37.671135899999996,-121.76443309999999,163.058,36.201880329999995,20.7,unit3_dataLog00197.TXT
37.671137699999996,-121.76428949999999,163.157,36.11159933,20.6,unit3_dataLog00197.TXT
37.6711368,-121.76414349999999,163.25900000000001,35.99131552,20.67,unit3_dataLog00197.TXT
37.671132,-121.7639955,163.443,35.841031709999996,20.7,unit3_dataLog00197.TXT
37.671123699999995,-121.76384759999999,163.735,35.700750709999994,20.77,unit3_dataLog00197.TXT
37.6711094,-121.76370179999999,163.719,35.7404669,20.92,unit3_dataLog00197.TXT
37.671082999999996,-121.7635608,163.873,35.870185899999996,21.01,unit3_dataLog00197.TXT
37.6710426,-121.76342439999999,163.822,35.81990209,21.08,unit3_dataLog00197.TXT
37.6709915,-121.7632888,163.721,35.71961828,21.08,unit3_dataLog00197.TXT
37.670932,-121.76315369999999,164.06300000000002,35.80933728,21.01,unit3_dataLog00197.TXT
37.670873199999996,-121.7630195,164.284,35.89905347,21.24,unit3_dataLog00197.TXT
37.670814299999996,-121.7628864,164.589,35.948772469999994,21.22,unit3_dataLog00197.TXT
37.670753999999995,-121.7627533,164.827,36.00848866,21.19,unit3_dataLog00197.TXT
37.6706927,-121.7626198,165.092,35.91820485,21.22,unit3_dataLog00197.TXT
37.670631199999995,-121.762486,165.365,35.947923849999995,21.09,unit3_dataLog00197.TXT
37.6705695,-121.7623522,165.593,36.017640039999996,21.19,unit3_dataLog00197.TXT
37.6705092,-121.7622222,165.966,36.00735623,21.18,unit3_dataLog00197.TXT
37.6704499,-121.76209879999999,166.377,35.93707523,21.07,unit3_dataLog00197.TXT
37.6703873,-121.76209879999999,167.054,35.95679142,21.14,unit3_dataLog00197.TXT
37.670237,-121.7618736,167.65800000000002,35.91634744,21.08,unit3_dataLog00197.TXT
37.670154499999995,-121.7617686,168.665,35.81606644,21.08,unit3_dataLog00197.TXT
37.6700696,-121.7616681,168.846,35.58578263,20.95,unit3_dataLog00197.TXT
37.669981199999995,-121.76157219999999,169.018,35.67550163,20.98,unit3_dataLog00197.TXT
37.669887599999996,-121.7614818,169.092,35.68521782,21.07,unit3_dataLog00197.TXT
37.669792699999995,-121.76139189999999,169.18,35.81493401,21.09,unit3_dataLog00197.TXT
37.6697017,-121.761296,169.401,35.73465301,21.04,unit3_dataLog00197.TXT
37.6696184,-121.7611936,169.589,35.6343692,21.08,unit3_dataLog00197.TXT
37.669546,-121.76108289999999,169.697,35.5940882,21.08,unit3_dataLog00197.TXT
37.6694847,-121.76096439999999,169.94,35.48380439,21.01,unit3_dataLog00197.TXT
37.6694363,-121.76084069999999,170.096,35.31352058,21.02,unit3_dataLog00197.TXT
37.6694014,-121.76071169999999,169.94400000000002,35.31323958,21.19,unit3_dataLog00197.TXT
37.6693773,-121.76057759999999,169.982,35.25295577,21.2,unit3_dataLog00197.TXT
37.6693632,-121.7604396,169.732,35.26267196,21.34,unit3_dataLog00197.TXT
37.6693584,-121.760297,169.288,35.34239096,21.36,unit3_dataLog00197.TXT
37.6693578,-121.7601493,168.692,35.45210715,21.39,unit3_dataLog00197.TXT
37.6693584,-121.75999519999999,168.409,35.54182615,21.39,unit3_dataLog00197.TXT
37.669361099999996,-121.7598403,168.088,35.411542340000004,21.35,unit3_dataLog00197.TXT
37.669362199999995,-121.7596844,168.237,35.551258530000005,21.23,unit3_dataLog00197.TXT
37.6693646,-121.7595284,168.246,35.480977530000004,21.29,unit3_dataLog00197.TXT
37.6693656,-121.75937049999999,168.08,35.46069372,21.3,unit3_dataLog00197.TXT
37.6693674,-121.75921299999999,168.124,35.63041272,21.33,unit3_dataLog00197.TXT
37.669370199999996,-121.75905619999999,168.256,35.88012891,21.23,unit3_dataLog00197.TXT
37.6693742,-121.7589005,168.204,35.9598451,21.07,unit3_dataLog00197.TXT
37.6693796,-121.7587459,168.204,36.1495641,20.89,unit3_dataLog00197.TXT
37.6693967,-121.7584392,168.303,36.149063919999996,20.75,unit3_dataLog00197.TXT
37.6694004,-121.75828449999999,168.543,36.268766060000004,20.7,unit3_dataLog00197.TXT
37.6694028,-121.7581297,168.71200000000002,36.30848506,20.63,unit3_dataLog00197.TXT
37.6694034,-121.75797449999999,168.621,36.31820125,20.51,unit3_dataLog00197.TXT
37.6694035,-121.75781939999999,168.579,36.297917440000006,20.48,unit3_dataLog00197.TXT
37.6694032,-121.757666,168.294,36.21763644,20.45,unit3_dataLog00197.TXT
37.6694023,-121.7575172,168.197,36.21735263,20.49,unit3_dataLog00197.TXT
37.6694011,-121.75737869999999,168.099,36.16707163,20.47,unit3_dataLog00197.TXT
37.6694001,-121.75725729999999,167.93200000000002,36.336787820000005,20.5,unit3_dataLog00197.TXT
37.6693992,-121.7571584,167.815,36.266504010000006,20.57,unit3_dataLog00197.TXT
37.6693955,-121.7570873,167.66,36.296223010000006,20.5,unit3_dataLog00197.TXT
37.6693898,-121.75704499999999,167.483,36.3159392,20.56,unit3_dataLog00197.TXT
37.6693794,-121.75701129999999,167.351,36.26565539,20.47,unit3_dataLog00197.TXT
37.6693567,-121.756975,167.177,36.25537439,20.65,unit3_dataLog00197.TXT
37.6693172,-121.75694449999999,166.955,36.16509058,20.58,unit3_dataLog00197.TXT
37.6692615,-121.756931,166.79,36.00480958,20.56,unit3_dataLog00197.TXT
37.6691931,-121.7569279,166.724,35.884525769999996,20.61,unit3_dataLog00197.TXT
37.6691139,-121.75692799999999,166.677,35.84424196,20.85,unit3_dataLog00197.TXT
37.6690268,-121.75692989999999,166.603,36.023960960000004,20.93,unit3_dataLog00197.TXT
37.6689335,-121.7569317,166.555,36.02367715,20.99,unit3_dataLog00197.TXT
37.6688365,-121.7569322,166.566,36.24339334,21.05,unit3_dataLog00197.TXT
37.6687373,-121.756931,166.47,36.38311234,21.03,unit3_dataLog00197.TXT
37.668636,-121.75692889999999,166.475,36.27282853,21.01,unit3_dataLog00197.TXT
37.6685324,-121.7569279,166.526,36.38254753,21.0,unit3_dataLog00197.TXT
37.6684266,-121.7569273,166.466,36.37226372,20.97,unit3_dataLog00197.TXT
37.6683196,-121.75692679999999,166.429,36.40197991,21.15,unit3_dataLog00197.TXT
37.6682129,-121.7569269,166.483,36.52169891,21.03,unit3_dataLog00197.TXT
37.6681066,-121.7569274,166.43200000000002,36.3014151,20.93,unit3_dataLog00197.TXT
37.6680008,-121.75692749999999,166.579,36.39113129,20.92,unit3_dataLog00197.TXT
37.6678962,-121.75692819999999,166.647,36.17085029,20.91,unit3_dataLog00197.TXT
37.667794,-121.75693009999999,166.683,36.110566479999996,20.89,unit3_dataLog00197.TXT
37.6676953,-121.7569307,166.718,35.85028548,20.87,unit3_dataLog00197.TXT
37.6676004,-121.7569302,166.589,35.750001669999996,20.91,unit3_dataLog00197.TXT
37.667510899999996,-121.75692939999999,166.526,35.63971786,20.99,unit3_dataLog00197.TXT
37.667429899999995,-121.7569286,166.584,35.55943686,21.14,unit3_dataLog00197.TXT
37.6673634,-121.75692749999999,166.473,35.54915305,21.3,unit3_dataLog00197.TXT
37.667319899999995,-121.7569266,166.485,35.52886924,21.36,unit3_dataLog00197.TXT
37.667293099999995,-121.7569254,166.441,35.51858824,21.51,unit3_dataLog00197.TXT
37.6672641,-121.75691959999999,166.491,35.51830443,21.53,unit3_dataLog00197.TXT
37.667227499999996,-121.7568994,166.522,35.61802343,21.61,unit3_dataLog00197.TXT
37.6671925,-121.756857,166.483,35.62773962,21.65,unit3_dataLog00197.TXT
37.667170899999995,-121.75679179999999,166.458,35.577455810000004,21.68,unit3_dataLog00197.TXT
37.667164199999995,-121.7567115,166.57,35.54717481,21.65,unit3_dataLog00197.TXT
37.6671635,-121.7566208,166.484,35.406891,21.62,unit3_dataLog00197.TXT
37.6671635,-121.7565218,166.51500000000001,35.36660719,21.67,unit3_dataLog00197.TXT
37.667164,-121.75641449999999,166.547,35.32632619,21.65,unit3_dataLog00197.TXT
37.6671653,-121.75630029999999,166.604,35.38604238,21.81,unit3_dataLog00197.TXT
37.6671665,-121.7561813,166.648,35.36576138,21.8,unit3_dataLog00197.TXT
37.6671666,-121.75605979999999,166.671,35.47547757,21.78,unit3_dataLog00197.TXT
37.6671645,-121.7559366,166.661,35.505193760000004,21.81,unit3_dataLog00197.TXT
37.6671566,-121.75581389999999,166.886,35.73491276,21.8,unit3_dataLog00197.TXT
37.6671384,-121.7556934,166.97,35.74462895,21.91,unit3_dataLog00197.TXT
37.6671134,-121.7555754,167.099,35.794345140000004,21.9,unit3_dataLog00197.TXT
37.6670881,-121.7554564,167.23,35.934064140000004,22.04,unit3_dataLog00197.TXT
37.6670677,-121.7553336,167.161,35.893780330000006,21.88,unit3_dataLog00197.TXT
37.6670543,-121.7552056,167.153,35.92349933,21.77,unit3_dataLog00197.TXT
37.667048799999996,-121.75507379999999,167.142,35.933215520000005,21.52,unit3_dataLog00197.TXT
37.6670492,-121.75479879999999,167.088,36.012931710000004,21.6,unit3_dataLog00197.TXT
37.6670483,-121.7546579,167.035,36.002650710000005,21.5,unit3_dataLog00197.TXT
37.6670477,-121.7545158,167.048,36.0523669,21.47,unit3_dataLog00197.TXT
37.6670467,-121.75437249999999,167.042,36.162083089999996,21.51,unit3_dataLog00197.TXT
37.6670459,-121.754229,167.042,36.34180209,21.52,unit3_dataLog00197.TXT
37.667046,-121.7540861,167.044,36.25151828,21.41,unit3_dataLog00197.TXT
37.6670462,-121.7539444,167.02700000000002,36.361237280000005,21.41,unit3_dataLog00197.TXT
37.6670465,-121.7538045,167.016,36.44095347,21.29,unit3_dataLog00197.TXT
37.6670464,-121.7536659,167.048,36.55066966,21.24,unit3_dataLog00197.TXT
37.667045,-121.75352729999999,167.049,36.42038866,21.15,unit3_dataLog00197.TXT
37.667045,-121.7532514,166.888,36.11010485,21.09,unit3_dataLog00197.TXT
37.6670259,-121.7531174,167.17000000000002,36.059660869999995,21.26,unit3_dataLog00197.TXT
37.6670046,-121.75298679999999,167.292,36.04937987,21.34,unit3_dataLog00197.TXT
37.6669747,-121.7528607,167.55700000000002,36.00909606,21.36,unit3_dataLog00197.TXT
37.666936899999996,-121.75274119999999,167.538,36.078815060000004,21.52,unit3_dataLog00197.TXT
37.6668856,-121.75262719999999,167.705,36.00853125,21.65,unit3_dataLog00197.TXT
37.6668269,-121.7525165,167.974,35.86824744,21.56,unit3_dataLog00197.TXT
37.6667645,-121.75240529999999,167.77100000000002,35.88796644,21.45,unit3_dataLog00197.TXT
37.6667029,-121.75229139999999,167.864,35.8976742,21.59,unit3_dataLog00197.TXT
37.666647499999996,-121.75217339999999,168.096,35.837390389999996,21.55,unit3_dataLog00197.TXT
37.6665997,-121.75204889999999,168.13400000000001,35.897109390000004,21.59,unit3_dataLog00197.TXT
37.6665621,-121.7519198,168.11,35.85682558,21.66,unit3_dataLog00197.TXT
37.6665341,-121.7517882,168.221,36.02654458000001,21.72,unit3_dataLog00197.TXT
37.666514,-121.7516555,168.495,36.10626077,21.66,unit3_dataLog00197.TXT
37.6665026,-121.75152209999999,168.625,35.92597696,21.58,unit3_dataLog00197.TXT
37.6664988,-121.7513893,168.89600000000002,35.75569596,21.6,unit3_dataLog00197.TXT
37.6664987,-121.7512558,168.949,35.915412149999995,21.58,unit3_dataLog00197.TXT
37.666497899999996,-121.75112139999999,169.149,35.905131149999995,21.46,unit3_dataLog00197.TXT
37.6664976,-121.7509862,168.99,35.874847339999995,21.28,unit3_dataLog00197.TXT
37.666497,-121.7508513,169.095,35.914563529999995,21.23,unit3_dataLog00197.TXT
37.6664968,-121.7507175,169.174,35.77428253,20.96,unit3_dataLog00197.TXT
37.6664971,-121.7505858,169.258,35.70399872,21.0,unit3_dataLog00197.TXT
37.666496699999996,-121.7504579,169.312,35.75371772,20.99,unit3_dataLog00197.TXT
37.666496099999996,-121.75034099999999,169.328,35.78343391,20.97,unit3_dataLog00197.TXT
37.6664956,-121.7502435,169.30100000000002,35.7531501,20.94,unit3_dataLog00197.TXT
37.666495399999995,-121.7501698,169.298,35.732869099999995,20.9,unit3_dataLog00197.TXT
37.6664956,-121.75010959999999,169.33100000000002,35.76258529,20.95,unit3_dataLog00197.TXT
37.6664957,-121.75006049999999,169.33100000000002,35.70230429,20.86,unit3_dataLog00197.TXT
37.6664959,-121.75002529999999,169.312,35.622020479999996,20.84,unit3_dataLog00197.TXT
37.6664962,-121.7499981,169.358,35.61173667,20.82,unit3_dataLog00197.TXT
37.666496599999995,-121.7499294,169.058,35.56060705,21.51,unit3_dataLog00197.TXT
37.6665129,-121.7498452,169.062,35.75010687,21.56,unit3_dataLog00197.TXT
37.6665481,-121.74979769999999,169.107,35.85982306,21.63,unit3_dataLog00197.TXT
37.666604,-121.7497655,169.137,35.85953925,21.44,unit3_dataLog00197.TXT
37.6666765,-121.7497508,169.288,35.98925825,21.24,unit3_dataLog00197.TXT
37.666761099999995,-121.74974759999999,169.44400000000002,35.868974439999995,21.2,unit3_dataLog00197.TXT
37.6668547,-121.74974879999999,169.57,35.85869344,21.08,unit3_dataLog00197.TXT
37.6669546,-121.74975029999999,169.677,35.98840963,20.92,unit3_dataLog00197.TXT
37.6670607,-121.7497513,169.636,36.14812582,21.04,unit3_dataLog00197.TXT
37.6671705,-121.7497504,169.457,36.24784482,20.89,unit3_dataLog00197.TXT
37.667279199999996,-121.7497489,169.25900000000001,36.19756101,20.78,unit3_dataLog00197.TXT
37.667387,-121.74974639999999,169.122,36.09728001,20.61,unit3_dataLog00197.TXT
37.667496899999996,-121.74974399999999,169.122,36.006996199999996,20.7,unit3_dataLog00197.TXT
37.6677269,-121.7497417,168.616,36.00646792,20.65,unit3_dataLog00197.TXT
37.667845799999995,-121.74974019999999,168.399,35.976170059999994,20.7,unit3_dataLog00197.TXT
37.6679664,-121.74973709999999,168.082,36.01588625,20.6,unit3_dataLog00197.TXT
37.6680886,-121.74973399999999,167.796,36.01560525,20.55,unit3_dataLog00197.TXT
37.6682128,-121.7497317,167.55,35.80532144,20.55,unit3_dataLog00197.TXT
37.6683412,-121.74973019999999,167.38,35.795037629999996,20.59,unit3_dataLog00197.TXT
37.668473,-121.74972939999999,167.242,36.10475663,20.59,unit3_dataLog00197.TXT
37.6686058,-121.74972899999999,167.211,36.09447282,20.55,unit3_dataLog00197.TXT
37.668737,-121.74972919999999,167.353,35.98419182,20.48,unit3_dataLog00197.TXT
37.668865,-121.74972989999999,167.367,35.85390801,20.54,unit3_dataLog00197.TXT
37.668990099999995,-121.7497291,167.387,35.8236242,20.64,unit3_dataLog00197.TXT
37.669112399999996,-121.7497233,167.335,35.9133432,20.68,unit3_dataLog00197.TXT
37.669231499999995,-121.7497056,167.244,35.89305939,20.71,unit3_dataLog00197.TXT
37.6693445,-121.74966959999999,167.138,35.73277839,20.74,unit3_dataLog00197.TXT
37.6694494,-121.74961479999999,166.94400000000002,35.77249458,20.86,unit3_dataLog00197.TXT
37.6695411,-121.7495491,166.848,35.91221077,21.03,unit3_dataLog00197.TXT
37.669619499999996,-121.7494832,166.811,35.96192977,21.12,unit3_dataLog00197.TXT
37.6696917,-121.74943259999999,166.81300000000002,35.96164596,21.07,unit3_dataLog00197.TXT
37.6697647,-121.7494134,166.921,36.14136496,20.99,unit3_dataLog00197.TXT
37.669838399999996,-121.7494298,166.959,35.91108115,20.84,unit3_dataLog00197.TXT
37.6699099,-121.749478,166.889,35.86079734,20.79,unit3_dataLog00197.TXT
37.669976,-121.7495532,166.821,35.81051634,20.76,unit3_dataLog00197.TXT
37.6700395,-121.74964609999999,166.747,35.70023253,20.76,unit3_dataLog00197.TXT
37.670105,-121.74974809999999,166.632,35.81995153,20.77,unit3_dataLog00197.TXT
37.6701741,-121.749855,166.483,35.93966772,20.84,unit3_dataLog00197.TXT
37.670246,-121.74996669999999,166.358,36.03938391,20.97,unit3_dataLog00197.TXT
37.670320499999995,-121.7500829,166.198,35.87910291,20.93,unit3_dataLog00197.TXT
37.670396499999995,-121.75020239999999,166.055,35.9388191,20.87,unit3_dataLog00197.TXT
37.6704741,-121.7503246,165.921,35.8485381,20.9,unit3_dataLog00197.TXT
37.6705533,-121.75044899999999,165.754,35.92825429,20.91,unit3_dataLog00197.TXT
37.670634299999996,-121.75057609999999,165.64000000000001,36.05797048,20.89,unit3_dataLog00197.TXT
37.6707165,-121.7507042,165.506,36.12768948,20.87,unit3_dataLog00197.TXT
37.6707992,-121.7508325,165.302,36.20740567,20.76,unit3_dataLog00197.TXT
37.670882299999995,-121.7509616,165.12800000000001,36.23712467,20.81,unit3_dataLog00197.TXT
37.670965599999995,-121.7510913,165.004,36.23684086,20.83,unit3_dataLog00197.TXT
37.671049,-121.75122189999999,164.87,36.26655705,20.93,unit3_dataLog00197.TXT
37.6711327,-121.7513532,164.75,36.40627605,20.93,unit3_dataLog00197.TXT
37.6712165,-121.75148469999999,164.61,36.15599224,20.93,unit3_dataLog00197.TXT
37.671299999999995,-121.7516153,164.50900000000001,36.05571124,20.88,unit3_dataLog00197.TXT
37.671383399999996,-121.751745,164.335,36.045427430000004,20.95,unit3_dataLog00197.TXT
37.6714671,-121.7518743,164.209,36.06514362,20.89,unit3_dataLog00197.TXT
37.6715508,-121.75200319999999,164.105,36.08486262,21.01,unit3_dataLog00197.TXT
37.6716337,-121.7521306,164.043,36.294578810000004,21.01,unit3_dataLog00197.TXT
37.671715,-121.7522566,163.923,36.244295,21.08,unit3_dataLog00197.TXT
37.6717948,-121.7523815,163.71,36.194014,20.99,unit3_dataLog00197.TXT
37.6718744,-121.75250679999999,163.54,36.34373019,21.11,unit3_dataLog00197.TXT
37.6719544,-121.75263319999999,163.349,36.26344919,21.13,unit3_dataLog00197.TXT
37.6720344,-121.7527597,163.18,36.293165380000005,21.3,unit3_dataLog00197.TXT
37.6721141,-121.75288429999999,162.99,36.472881570000006,21.37,unit3_dataLog00197.TXT
37.6721934,-121.7530063,162.79,36.42260057,21.2,unit3_dataLog00197.TXT
37.6722733,-121.7531248,162.64000000000001,36.292316760000006,20.96,unit3_dataLog00197.TXT
37.6723539,-121.7532397,162.49,36.112035760000005,20.92,unit3_dataLog00197.TXT
37.6724336,-121.75335279999999,162.42600000000002,35.99175195,20.85,unit3_dataLog00197.TXT
37.6725122,-121.7534664,162.35,36.031468139999994,20.95,unit3_dataLog00197.TXT
37.672589699999996,-121.75358329999999,162.21200000000002,36.001187140000006,20.85,unit3_dataLog00197.TXT
37.6727452,-121.753824,161.987,35.770903329999996,20.94,unit3_dataLog00197.TXT
37.6728228,-121.7539448,161.849,35.970622330000005,21.01,unit3_dataLog00197.TXT
37.6729006,-121.7540665,161.798,35.830338520000005,21.0,unit3_dataLog00197.TXT
37.6729787,-121.75418839999999,161.678,35.810054709999996,21.13,unit3_dataLog00197.TXT
37.6730569,-121.75431019999999,161.516,35.80977371,21.15,unit3_dataLog00197.TXT
37.6730569,-121.7545547,161.247,36.1494899,21.28,unit3_dataLog00197.TXT
37.6732122,-121.75467599999999,161.092,36.13904873,21.04,unit3_dataLog00197.TXT
37.673289,-121.75479659999999,160.893,36.208750869999996,21.11,unit3_dataLog00197.TXT
37.6733654,-121.7549165,160.744,36.42846706,21.05,unit3_dataLog00197.TXT
